application_id,client_id,branch_id,requested_amount,status,rejection_reason,application_date
APP_001721,CLI_00358,BR_001,18128.35,Denied,Score - Forgotten Micro-Debt,2026-06-12
APP_001722,CLI_00241,BR_035,46911.48,Approved,None,2026-07-28
APP_001723,CLI_02605,BR_028,28563.98,Approved,None,2026-05-03
APP_001724,CLI_04065,BR_007,42301.74,Denied,Score - Forgotten Micro-Debt,2026-07-21
APP_001725,CLI_01827,BR_043,38275.7,Approved,None,2026-07-18
APP_001726,CLI_03559,BR_044,33397.15,Approved,None,2026-07-11
APP_001727,CLI_03861,BR_009,25347.55,Approved,None,2026-04-03
APP_001728,CLI_04252,BR_001,1106.52,Approved,None,2026-03-28
APP_001729,CLI_04448,BR_036,31059.91,Approved,None,2026-08-03
APP_001730,CLI_04140,BR_034,18441.92,Denied,Score - Disabled Positive Credit Registry,2026-07-06
APP_001731,CLI_00138,BR_034,6770.35,Approved,None,2026-08-13
APP_001732,CLI_03735,BR_017,22786.69,Denied,Registry Error - Data Mismatch with Tax Authority,2026-08-24
APP_001733,CLI_01968,BR_032,37042.11,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-07
APP_001734,CLI_04850,BR_002,48122.21,Approved,None,2026-04-19
APP_001735,CLI_00143,BR_036,19331.14,Approved,None,2026-04-15
APP_001736,CLI_03634,BR_025,27593.44,Approved,None,2026-06-27
APP_001737,CLI_02560,BR_043,42710.97,Denied,Restriction - Historical Default on Central Bank SCR,2026-06-10
APP_001738,CLI_04158,BR_026,17365.97,Approved,None,2026-03-29
APP_001739,CLI_02020,BR_045,7970.61,Approved,None,2026-08-04
APP_001740,CLI_02850,BR_026,14812.21,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-04
APP_001741,CLI_01193,BR_021,45057.02,Denied,Registry Error - Data Mismatch with Tax Authority,2026-06-18
APP_001742,CLI_02314,BR_018,8810.26,Approved,None,2026-07-23
APP_001743,CLI_02356,BR_029,17131.83,Approved,None,2026-04-24
APP_001744,CLI_02507,BR_024,23767.38,Approved,None,2026-06-17
APP_001745,CLI_00334,BR_047,42508.55,Approved,None,2026-06-17
APP_001746,CLI_02563,BR_028,46947.95,Approved,None,2026-05-10
APP_001747,CLI_02721,BR_012,21864.71,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-01
APP_001748,CLI_02439,BR_011,46665.75,Denied,Registry Error - Data Mismatch with Tax Authority,2026-05-29
APP_001749,CLI_01796,BR_027,8911.5,Denied,Score - Forgotten Micro-Debt,2026-07-09
APP_001750,CLI_00254,BR_023,8685.76,Denied,Document Error - Expired or Illegible ID,2026-04-09
APP_001751,CLI_03658,BR_033,47513.29,Approved,None,2026-03-09
APP_001752,CLI_01424,BR_016,25974.33,Denied,Registry Error - Data Mismatch with Tax Authority,2026-04-14
APP_001753,CLI_03238,BR_028,10109.48,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-30
APP_001754,CLI_03332,BR_028,24911.53,Approved,None,2026-06-13
APP_001755,CLI_01028,BR_045,39377.35,Denied,Score - Disabled Positive Credit Registry,2026-06-28
APP_001756,CLI_02167,BR_038,41519.1,Approved,None,2026-07-11
APP_001757,CLI_03995,BR_006,43334.49,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-29
APP_001758,CLI_00470,BR_042,28908.97,Approved,None,2026-07-18
APP_001759,CLI_01094,BR_029,43480.35,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-04-25
APP_001760,CLI_04790,BR_034,25991.48,Approved,None,2026-05-24
APP_001761,CLI_02913,BR_003,30745.94,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-07-11
APP_001762,CLI_00181,BR_006,38177.27,Approved,None,2026-06-26
APP_001763,CLI_04068,BR_048,21846.33,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-26
APP_001764,CLI_03077,BR_038,4605.49,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-06-17
APP_001765,CLI_01221,BR_013,18158.15,Approved,None,2026-07-07
APP_001766,CLI_04143,BR_036,31573.27,Approved,None,2026-05-15
APP_001767,CLI_03624,BR_015,10424.29,Approved,None,2026-07-13
APP_001768,CLI_04730,BR_006,8270.88,Approved,None,2026-05-23
APP_001769,CLI_01564,BR_033,15360.95,Approved,None,2026-05-05
APP_001770,CLI_04685,BR_041,2573.46,Approved,None,2026-04-01
APP_001771,CLI_03633,BR_012,37427.72,Approved,None,2026-04-14
APP_001772,CLI_02358,BR_043,13677.06,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-09
APP_001773,CLI_01563,BR_013,7087.68,Approved,None,2026-06-20
APP_001774,CLI_04936,BR_033,35257.34,Denied,Registry Error - Data Mismatch with Tax Authority,2026-07-07
APP_001775,CLI_01414,BR_028,42303.47,Approved,None,2026-07-13
APP_001776,CLI_02507,BR_036,1973.9,Approved,None,2026-03-29
APP_001777,CLI_04829,BR_005,12446.39,Denied,Score - Forgotten Micro-Debt,2026-08-29
APP_001778,CLI_01018,BR_025,47316.38,Approved,None,2026-03-19
APP_001779,CLI_03655,BR_017,19877.45,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-06-29
APP_001780,CLI_00758,BR_037,46991.01,Approved,None,2026-07-09
APP_001781,CLI_03780,BR_019,14436.41,Denied,Document Error - Expired or Illegible ID,2026-07-27
APP_001782,CLI_00621,BR_035,11685.31,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-13
APP_001783,CLI_01889,BR_043,11491.31,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-07-19
APP_001784,CLI_03585,BR_034,5176.2,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-05-05
APP_001785,CLI_00182,BR_046,44925.18,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-05-31
APP_001786,CLI_02729,BR_006,49011.92,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-04-13
APP_001787,CLI_02296,BR_019,47770.93,Denied,Score - Forgotten Micro-Debt,2026-03-13
APP_001788,CLI_02668,BR_001,42749.38,Approved,None,2026-04-22
APP_001789,CLI_01800,BR_007,42497.51,Approved,None,2026-06-23
APP_001790,CLI_01500,BR_034,33393.19,Approved,None,2026-03-06
APP_001791,CLI_00985,BR_019,41484.47,Approved,None,2026-05-22
APP_001792,CLI_03554,BR_033,11208.78,Denied,Income - Missing Tax Return,2026-08-21
APP_001793,CLI_02365,BR_026,20007.72,Approved,None,2026-05-14
APP_001794,CLI_03306,BR_041,32400.98,Denied,Score - Disabled Positive Credit Registry,2026-07-02
APP_001795,CLI_02216,BR_049,43863.8,Approved,None,2026-03-17
APP_001796,CLI_02791,BR_042,33363.0,Approved,None,2026-04-22
APP_001797,CLI_00126,BR_027,42112.08,Approved,None,2026-03-30
APP_001798,CLI_02621,BR_038,24223.53,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-08-16
APP_001799,CLI_04216,BR_026,36147.88,Denied,Document Error - Expired or Illegible ID,2026-08-25
APP_001800,CLI_01452,BR_035,49019.06,Approved,None,2026-08-21
APP_001801,CLI_01009,BR_020,8520.94,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-29
APP_001802,CLI_01214,BR_024,46419.11,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-03-05
APP_001803,CLI_03705,BR_047,26595.83,Approved,None,2026-04-26
APP_001804,CLI_03131,BR_021,32517.68,Approved,None,2026-08-26
APP_001805,CLI_00697,BR_026,44015.58,Approved,None,2026-05-04
APP_001806,CLI_02271,BR_020,21073.05,Approved,None,2026-07-15
APP_001807,CLI_01516,BR_006,21515.94,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-24
APP_001808,CLI_01035,BR_003,26831.91,Approved,None,2026-05-03
APP_001809,CLI_02841,BR_010,1936.0,Denied,Registry Error - Data Mismatch with Tax Authority,2026-08-26
APP_001810,CLI_01536,BR_012,25336.64,Approved,None,2026-06-08
APP_001811,CLI_00814,BR_033,15263.28,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-14
APP_001812,CLI_00310,BR_022,46469.75,Approved,None,2026-08-04
APP_001813,CLI_01012,BR_016,5299.03,Denied,Registry Error - Data Mismatch with Tax Authority,2026-05-15
APP_001814,CLI_01019,BR_017,23506.7,Approved,None,2026-04-21
APP_001815,CLI_03412,BR_010,47425.94,Approved,None,2026-06-12
APP_001816,CLI_03719,BR_012,45150.73,Denied,Score - Forgotten Micro-Debt,2026-05-23
APP_001817,CLI_04921,BR_019,35366.07,Approved,None,2026-07-05
APP_001818,CLI_03811,BR_040,29878.69,Denied,Score - Disabled Positive Credit Registry,2026-08-08
APP_001819,CLI_02045,BR_023,14755.82,Approved,None,2026-03-26
APP_001820,CLI_01117,BR_040,18980.9,Denied,Score - Disabled Positive Credit Registry,2026-03-16
APP_001821,CLI_04724,BR_010,5416.61,Approved,None,2026-06-25
APP_001822,CLI_01157,BR_010,39519.31,Denied,Registry Error - Data Mismatch with Tax Authority,2026-05-17
APP_001823,CLI_00989,BR_050,16869.62,Approved,None,2026-03-11
APP_001824,CLI_02467,BR_010,33721.31,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-22
APP_001825,CLI_01829,BR_039,18522.14,Approved,None,2026-03-20
APP_001826,CLI_02078,BR_030,23752.19,Approved,None,2026-04-05
APP_001827,CLI_02346,BR_004,28195.12,Approved,None,2026-08-11
APP_001828,CLI_01085,BR_001,40290.77,Denied,Income - Missing Tax Return,2026-04-30
APP_001829,CLI_02506,BR_043,11346.66,Approved,None,2026-05-11
APP_001830,CLI_04045,BR_019,20539.5,Approved,None,2026-05-27
APP_001831,CLI_02352,BR_005,7374.0,Approved,None,2026-04-16
APP_001832,CLI_03006,BR_030,4712.26,Approved,None,2026-06-11
APP_001833,CLI_04436,BR_026,30629.04,Denied,Income - Missing Tax Return,2026-05-27
APP_001834,CLI_02496,BR_040,10265.46,Denied,Document Error - Expired or Illegible ID,2026-05-31
APP_001835,CLI_00077,BR_034,3930.17,Denied,Registry Error - Data Mismatch with Tax Authority,2026-05-29
APP_001836,CLI_02563,BR_002,44957.8,Approved,None,2026-08-08
APP_001837,CLI_01573,BR_024,27181.41,Denied,Restriction - Historical Default on Central Bank SCR,2026-04-30
APP_001838,CLI_04188,BR_014,7596.78,Approved,None,2026-04-14
APP_001839,CLI_04562,BR_041,3617.88,Approved,None,2026-04-06
APP_001840,CLI_03671,BR_042,6873.14,Approved,None,2026-04-18
APP_001841,CLI_03112,BR_013,24095.52,Approved,None,2026-06-15
APP_001842,CLI_02738,BR_029,33754.8,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-21
APP_001843,CLI_01353,BR_001,32422.72,Denied,Income - Missing Tax Return,2026-07-09
APP_001844,CLI_00947,BR_046,8076.73,Approved,None,2026-07-27
APP_001845,CLI_04650,BR_034,32040.96,Approved,None,2026-05-12
APP_001846,CLI_03869,BR_004,20838.42,Denied,Score - Forgotten Micro-Debt,2026-03-19
APP_001847,CLI_03138,BR_028,23772.45,Denied,Score - Disabled Positive Credit Registry,2026-04-23
APP_001848,CLI_03487,BR_019,40270.09,Approved,None,2026-03-21
APP_001849,CLI_04188,BR_001,17292.47,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-10
APP_001850,CLI_01003,BR_036,8202.95,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-24
APP_001851,CLI_04464,BR_043,43799.2,Approved,None,2026-04-28
APP_001852,CLI_00820,BR_013,11394.4,Denied,Score - Disabled Positive Credit Registry,2026-06-15
APP_001853,CLI_00423,BR_050,15407.46,Denied,Registry Error - Data Mismatch with Tax Authority,2026-08-25
APP_001854,CLI_00572,BR_042,35622.91,Approved,None,2026-06-25
APP_001855,CLI_02910,BR_005,34493.97,Denied,Income - Missing Tax Return,2026-07-01
APP_001856,CLI_04531,BR_033,40219.6,Approved,None,2026-04-07
APP_001857,CLI_01424,BR_014,10009.47,Denied,Score - Forgotten Micro-Debt,2026-05-17
APP_001858,CLI_01634,BR_016,18261.71,Approved,None,2026-03-10
APP_001859,CLI_01754,BR_032,7168.28,Approved,None,2026-08-08
APP_001860,CLI_00468,BR_050,27510.92,Approved,None,2026-04-20
APP_001861,CLI_04888,BR_027,15335.96,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-18
APP_001862,CLI_02923,BR_035,34757.85,Approved,None,2026-04-01
APP_001863,CLI_02304,BR_003,1016.87,Approved,None,2026-06-04
APP_001864,CLI_01707,BR_004,3924.47,Approved,None,2026-05-17
APP_001865,CLI_00073,BR_007,22195.45,Approved,None,2026-07-22
APP_001866,CLI_00147,BR_013,47951.02,Approved,None,2026-05-14
APP_001867,CLI_00317,BR_041,44651.72,Approved,None,2026-04-23
APP_001868,CLI_00606,BR_003,49706.44,Approved,None,2026-08-23
APP_001869,CLI_00575,BR_017,21424.68,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-03-05
APP_001870,CLI_01178,BR_047,3281.86,Approved,None,2026-06-11
APP_001871,CLI_03327,BR_010,15991.85,Approved,None,2026-03-08
APP_001872,CLI_03423,BR_047,34112.77,Approved,None,2026-05-30
APP_001873,CLI_02595,BR_001,7623.03,Approved,None,2026-04-21
APP_001874,CLI_02883,BR_028,15698.64,Denied,Registry Error - Data Mismatch with Tax Authority,2026-05-08
APP_001875,CLI_00312,BR_010,3752.14,Approved,None,2026-03-25
APP_001876,CLI_02856,BR_007,24273.38,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-05
APP_001877,CLI_00765,BR_039,11237.11,Denied,Score - Forgotten Micro-Debt,2026-04-02
APP_001878,CLI_02996,BR_003,5471.15,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-03-19
APP_001879,CLI_03201,BR_007,21149.57,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-10
APP_001880,CLI_00436,BR_009,18210.04,Approved,None,2026-04-11
APP_001881,CLI_03352,BR_040,27338.37,Denied,Document Error - Expired or Illegible ID,2026-08-07
APP_001882,CLI_04454,BR_035,37702.89,Approved,None,2026-08-28
APP_001883,CLI_02978,BR_026,6515.87,Approved,None,2026-07-31
APP_001884,CLI_02931,BR_005,39765.15,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-12
APP_001885,CLI_02300,BR_013,2288.21,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-28
APP_001886,CLI_00135,BR_045,22711.99,Denied,Score - Forgotten Micro-Debt,2026-08-02
APP_001887,CLI_03915,BR_030,29784.08,Denied,Income - Missing Tax Return,2026-05-21
APP_001888,CLI_04619,BR_040,47892.93,Approved,None,2026-05-12
APP_001889,CLI_00804,BR_050,29122.23,Denied,Document Error - Expired or Illegible ID,2026-07-14
APP_001890,CLI_02708,BR_039,8778.71,Denied,Restriction - Historical Default on Central Bank SCR,2026-05-30
APP_001891,CLI_02367,BR_010,26359.55,Approved,None,2026-06-10
APP_001892,CLI_04176,BR_042,20393.41,Denied,Income - Missing Tax Return,2026-03-05
APP_001893,CLI_03263,BR_023,24488.42,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-04-24
APP_001894,CLI_01477,BR_011,10657.75,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-03-20
APP_001895,CLI_03416,BR_012,25540.53,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-03
APP_001896,CLI_02462,BR_013,8351.95,Approved,None,2026-03-27
APP_001897,CLI_03943,BR_040,37458.11,Approved,None,2026-05-06
APP_001898,CLI_02041,BR_049,30101.41,Approved,None,2026-08-10
APP_001899,CLI_04464,BR_046,4847.86,Approved,None,2026-05-22
APP_001900,CLI_01007,BR_049,44591.11,Denied,Income - Missing Tax Return,2026-08-13
APP_001901,CLI_00993,BR_016,31202.6,Approved,None,2026-06-26
APP_001902,CLI_04692,BR_009,16489.25,Approved,None,2026-06-07
APP_001903,CLI_01897,BR_010,3236.48,Approved,None,2026-08-14
APP_001904,CLI_03066,BR_029,31979.11,Approved,None,2026-05-15
APP_001905,CLI_02749,BR_009,19298.57,Approved,None,2026-05-11
APP_001906,CLI_02662,BR_033,45473.29,Denied,Restriction - Historical Default on Central Bank SCR,2026-04-21
APP_001907,CLI_02979,BR_024,2709.01,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-04-15
APP_001908,CLI_01824,BR_035,2916.02,Approved,None,2026-07-05
APP_001909,CLI_03408,BR_011,47515.67,Approved,None,2026-08-14
APP_001910,CLI_04507,BR_039,48278.82,Approved,None,2026-06-21
APP_001911,CLI_04483,BR_050,2359.37,Approved,None,2026-05-31
APP_001912,CLI_01749,BR_013,36085.63,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-04
APP_001913,CLI_02662,BR_023,11853.25,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-07
APP_001914,CLI_00019,BR_025,35368.25,Approved,None,2026-08-09
APP_001915,CLI_03359,BR_050,43567.91,Approved,None,2026-08-16
APP_001916,CLI_00276,BR_016,5940.74,Approved,None,2026-07-19
APP_001917,CLI_04079,BR_048,12699.55,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-21
APP_001918,CLI_04755,BR_021,2179.81,Approved,None,2026-08-18
APP_001919,CLI_02946,BR_010,3147.66,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-17
APP_001920,CLI_04648,BR_041,2451.28,Approved,None,2026-06-18
APP_001921,CLI_04775,BR_040,40233.44,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-16
APP_001922,CLI_04699,BR_019,15616.34,Approved,None,2026-04-10
APP_001923,CLI_00365,BR_035,25167.36,Denied,Score - Forgotten Micro-Debt,2026-04-13
APP_001924,CLI_01974,BR_028,39604.37,Approved,None,2026-07-27
APP_001925,CLI_00795,BR_041,25252.24,Approved,None,2026-07-19
APP_001926,CLI_00590,BR_002,22030.61,Approved,None,2026-05-24
APP_001927,CLI_04295,BR_030,1567.09,Approved,None,2026-06-12
APP_001928,CLI_04314,BR_040,28833.94,Approved,None,2026-08-18
APP_001929,CLI_00741,BR_050,7112.41,Denied,Income - Missing Tax Return,2026-05-31
APP_001930,CLI_04746,BR_040,38467.76,Denied,Score - Forgotten Micro-Debt,2026-08-15
APP_001931,CLI_02195,BR_005,13629.15,Approved,None,2026-05-27
APP_001932,CLI_00670,BR_038,34035.18,Denied,Score - Forgotten Micro-Debt,2026-04-28
APP_001933,CLI_01438,BR_042,32664.95,Approved,None,2026-07-09
APP_001934,CLI_04761,BR_015,31217.1,Approved,None,2026-04-28
APP_001935,CLI_00856,BR_036,14080.65,Denied,Score - Forgotten Micro-Debt,2026-04-24
APP_001936,CLI_02378,BR_003,14087.4,Approved,None,2026-04-09
APP_001937,CLI_04991,BR_024,43289.35,Approved,None,2026-08-09
APP_001938,CLI_04034,BR_041,1627.56,Approved,None,2026-04-25
APP_001939,CLI_01894,BR_048,9894.61,Approved,None,2026-08-20
APP_001940,CLI_01187,BR_048,30898.37,Approved,None,2026-04-13
APP_001941,CLI_01843,BR_047,41035.27,Approved,None,2026-08-20
APP_001942,CLI_00327,BR_041,18558.93,Denied,Score - Disabled Positive Credit Registry,2026-07-06
APP_001943,CLI_03227,BR_049,33018.73,Approved,None,2026-06-07
APP_001944,CLI_02401,BR_012,28300.66,Approved,None,2026-08-14
APP_001945,CLI_04279,BR_008,4162.47,Approved,None,2026-05-21
APP_001946,CLI_04551,BR_014,31465.76,Approved,None,2026-06-10
APP_001947,CLI_04102,BR_018,40881.27,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-05-30
APP_001948,CLI_04016,BR_044,49629.97,Approved,None,2026-04-11
APP_001949,CLI_04307,BR_046,2452.36,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-03-18
APP_001950,CLI_00051,BR_020,33342.85,Approved,None,2026-06-15
APP_001951,CLI_01469,BR_023,21312.93,Approved,None,2026-06-20
APP_001952,CLI_01010,BR_005,1479.61,Approved,None,2026-03-24
APP_001953,CLI_04473,BR_001,31103.69,Approved,None,2026-03-09
APP_001954,CLI_03558,BR_045,6998.94,Approved,None,2026-04-21
APP_001955,CLI_01075,BR_046,19549.78,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-05
APP_001956,CLI_00154,BR_002,13806.99,Approved,None,2026-08-24
APP_001957,CLI_00582,BR_016,18697.01,Denied,Score - Forgotten Micro-Debt,2026-04-07
APP_001958,CLI_00788,BR_005,25142.08,Denied,Restriction - Historical Default on Central Bank SCR,2026-03-05
APP_001959,CLI_04887,BR_022,18601.27,Approved,None,2026-08-20
APP_001960,CLI_03382,BR_001,28083.86,Denied,Income - Missing Tax Return,2026-06-21
APP_001961,CLI_02268,BR_012,12693.83,Approved,None,2026-04-18
APP_001962,CLI_04259,BR_019,32132.73,Approved,None,2026-07-08
APP_001963,CLI_00971,BR_022,42834.39,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-02
APP_001964,CLI_00648,BR_042,11979.29,Denied,Registry Error - Data Mismatch with Tax Authority,2026-05-31
APP_001965,CLI_00946,BR_044,25885.98,Approved,None,2026-03-23
APP_001966,CLI_04785,BR_048,32785.8,Approved,None,2026-06-11
APP_001967,CLI_01496,BR_017,28666.68,Approved,None,2026-07-16
APP_001968,CLI_02048,BR_013,18916.82,Approved,None,2026-05-16
APP_001969,CLI_01173,BR_039,32467.79,Approved,None,2026-07-28
APP_001970,CLI_04219,BR_028,2384.06,Approved,None,2026-03-25
APP_001971,CLI_04900,BR_003,19125.41,Approved,None,2026-03-06
APP_001972,CLI_02887,BR_005,27098.0,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-18
APP_001973,CLI_04159,BR_036,2010.04,Denied,Registry Error - Data Mismatch with Tax Authority,2026-04-20
APP_001974,CLI_00733,BR_015,25874.79,Denied,Score - Disabled Positive Credit Registry,2026-04-17
APP_001975,CLI_03088,BR_017,33058.47,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-07-23
APP_001976,CLI_03462,BR_044,38201.18,Approved,None,2026-03-09
APP_001977,CLI_01658,BR_046,6555.33,Approved,None,2026-05-28
APP_001978,CLI_00479,BR_029,49537.68,Approved,None,2026-03-31
APP_001979,CLI_01138,BR_004,30702.22,Approved,None,2026-06-11
APP_001980,CLI_03954,BR_032,18796.5,Approved,None,2026-07-26
APP_001981,CLI_00977,BR_049,13205.55,Approved,None,2026-03-05
APP_001982,CLI_00237,BR_043,29071.95,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-14
APP_001983,CLI_02524,BR_038,44203.87,Denied,Restriction - Historical Default on Central Bank SCR,2026-03-19
APP_001984,CLI_04044,BR_004,26507.7,Approved,None,2026-08-16
APP_001985,CLI_00598,BR_013,33412.13,Approved,None,2026-08-08
APP_001986,CLI_01703,BR_020,18527.13,Approved,None,2026-04-09
APP_001987,CLI_02177,BR_047,20019.46,Approved,None,2026-05-09
APP_001988,CLI_02558,BR_018,15022.58,Approved,None,2026-05-29
APP_001989,CLI_00165,BR_049,35576.23,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-28
APP_001990,CLI_02325,BR_042,18600.19,Denied,Income - Missing Tax Return,2026-07-13
APP_001991,CLI_03040,BR_037,10345.1,Approved,None,2026-05-16
APP_001992,CLI_00570,BR_012,19100.63,Approved,None,2026-05-22
APP_001993,CLI_03329,BR_025,42837.53,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-23
APP_001994,CLI_00141,BR_030,37174.35,Approved,None,2026-08-24
APP_001995,CLI_00686,BR_015,17397.4,Approved,None,2026-08-20
APP_001996,CLI_00687,BR_036,45433.64,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-22
