application_id,client_id,branch_id,requested_amount,status,rejection_reason,application_date,age,account_age_months,employment_type,segment,lost_value,recommended_action,is_rescuable
APP_002728,CLI_00336,BR_027,41974.74,Approved,,2026-04-20,19,20,Gig-worker,Mass-Affluent,0.0,,
APP_002729,CLI_01527,BR_008,23894.32,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-05-19,63,17,Self-employed,Mass-Affluent,23894.32,Income Proof - Open Finance Connect,True
APP_002730,CLI_00057,BR_006,16758.92,Denied,Score - Disabled Positive Credit Registry,2026-08-08,59,40,Gig-worker,Mass,16758.92,Credit Recovery - BACEN Education Journey,True
APP_002731,CLI_03951,BR_036,28498.99,Approved,,2026-06-08,66,100,Salaried,Mass,0.0,,
APP_002732,CLI_03148,BR_050,13765.64,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-05-21,57,42,Self-employed,Mass,13765.64,Income Proof - Open Finance Connect,True
APP_002733,CLI_03538,BR_024,20656.84,Denied,Document Error - Expired or Illegible ID,2026-04-21,29,65,Salaried,Mass,20656.84,Fast Update - Request New ID,True
APP_002734,CLI_00722,BR_003,17297.65,Approved,,2026-04-19,28,117,Salaried,Mass-Affluent,0.0,,
APP_002735,CLI_04078,BR_026,40402.91,Approved,,2026-04-23,54,38,Salaried,Mass,0.0,,
APP_002736,CLI_00386,BR_036,46288.53,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-13,32,28,Business Owner,Mass,46288.53,Restructuring - Add Co-signer or Increase Term,True
APP_002737,CLI_02818,BR_021,38219.04,Approved,,2026-06-17,67,1,Salaried,Mass,0.0,,
APP_002738,CLI_02888,BR_013,22515.1,Denied,Income - Missing Tax Return,2026-04-20,71,111,Self-employed,Mass,22515.1,Income Proof - Request Tax Return,True
APP_002739,CLI_02720,BR_011,25712.41,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-05-26,50,58,Self-employed,Mass-Affluent,25712.41,Income Proof - Open Finance Connect,True
APP_002740,CLI_00260,BR_008,7128.61,Denied,Registry Error - Data Mismatch with Tax Authority,2026-07-16,65,59,Salaried,Mass-Affluent,7128.61,Fast Update - ID Verification,True
APP_002741,CLI_04489,BR_046,37596.37,Denied,Score - Disabled Positive Credit Registry,2026-07-08,51,8,Gig-worker,Mass-Affluent,37596.37,Credit Recovery - BACEN Education Journey,True
APP_002742,CLI_00600,BR_046,30227.31,Approved,,2026-07-14,22,22,Salaried,Mass,0.0,,
APP_002743,CLI_03256,BR_048,45219.56,Approved,,2026-08-29,39,25,Gig-worker,Mass,0.0,,
APP_002744,CLI_01040,BR_014,10829.95,Approved,,2026-08-10,39,69,Gig-worker,Premium,0.0,,
APP_002745,CLI_04049,BR_033,38226.58,Approved,,2026-07-28,68,100,Business Owner,Mass,0.0,,
APP_002746,CLI_00756,BR_002,34548.91,Approved,,2026-08-04,63,57,Self-employed,Premium,0.0,,
APP_002747,CLI_03578,BR_001,14026.43,Denied,Score - Forgotten Micro-Debt,2026-03-15,59,67,Salaried,Mass,14026.43,Credit Recovery - Micro-settlement,True
APP_002748,CLI_03158,BR_011,33701.55,Denied,Income - Missing Tax Return,2026-04-14,49,2,Self-employed,Mass,33701.55,Income Proof - Request Tax Return,True
APP_002749,CLI_02759,BR_006,46294.3,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-04-25,25,87,Self-employed,Mass,46294.3,Income Proof - Open Finance Connect,True
APP_002750,CLI_00477,BR_032,46003.36,Denied,Score - Forgotten Micro-Debt,2026-05-24,22,65,Salaried,Mass,46003.36,Credit Recovery - Micro-settlement,True
APP_002751,CLI_01600,BR_015,36261.7,Approved,,2026-05-07,73,10,Gig-worker,Mass-Affluent,0.0,,
APP_002752,CLI_02360,BR_012,3355.58,Approved,,2026-08-09,54,87,Salaried,Mass-Affluent,0.0,,
APP_002753,CLI_01262,BR_037,43740.95,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-23,55,119,Gig-worker,Mass,43740.95,Restructuring - Add Co-signer or Increase Term,True
APP_002754,CLI_01583,BR_029,33231.15,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-04,38,76,Gig-worker,Mass-Affluent,33231.15,Restructuring - Add Co-signer or Increase Term,True
APP_002755,CLI_02839,BR_044,16211.28,Approved,,2026-05-11,60,43,Salaried,Mass,0.0,,
APP_002756,CLI_04826,BR_022,10175.27,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-05-07,61,36,Gig-worker,Mass,10175.27,Income Proof - Open Finance Connect,True
APP_002757,CLI_03571,BR_046,6693.99,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-21,19,14,Self-employed,Mass,6693.99,Restructuring - Add Co-signer or Increase Term,True
APP_002758,CLI_01499,BR_014,3461.61,Approved,,2026-04-29,61,40,Gig-worker,Mass,0.0,,
APP_002759,CLI_00749,BR_019,37951.06,Denied,Document Error - Expired or Illegible ID,2026-07-09,70,45,Salaried,Mass,37951.06,Fast Update - Request New ID,True
APP_002760,CLI_04812,BR_005,12556.31,Denied,Document Error - Expired or Illegible ID,2026-03-10,31,35,Salaried,Mass,12556.31,Fast Update - Request New ID,True
APP_002761,CLI_02387,BR_035,2188.39,Approved,,2026-07-07,70,22,Salaried,Mass,0.0,,
APP_002762,CLI_00531,BR_025,20466.26,Approved,,2026-08-22,43,92,Gig-worker,Private,0.0,,
APP_002763,CLI_04788,BR_050,24647.75,Approved,,2026-04-21,43,17,Self-employed,Mass,0.0,,
APP_002764,CLI_02210,BR_038,9292.28,Denied,Score - Forgotten Micro-Debt,2026-04-12,40,43,Salaried,Mass,9292.28,Credit Recovery - Micro-settlement,True
APP_002765,CLI_04064,BR_009,3158.37,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-02,33,86,Business Owner,Mass-Affluent,3158.37,Restructuring - Add Co-signer or Increase Term,True
APP_002766,CLI_03869,BR_007,10267.15,Approved,,2026-08-04,21,49,Business Owner,Mass-Affluent,0.0,,
APP_002767,CLI_01109,BR_018,34276.04,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-08-11,23,38,Self-employed,Mass,34276.04,Income Proof - Open Finance Connect,True
APP_002768,CLI_00490,BR_002,5029.94,Approved,,2026-06-17,33,39,Self-employed,Mass,0.0,,
APP_002769,CLI_00005,BR_010,28196.81,Approved,,2026-08-12,26,109,Salaried,Mass,0.0,,
APP_002770,CLI_00076,BR_044,8174.19,Denied,Document Error - Expired or Illegible ID,2026-05-09,49,69,Salaried,Mass,8174.19,Fast Update - Request New ID,True
APP_002771,CLI_02729,BR_002,10588.77,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-05-28,21,113,Gig-worker,Mass,10588.77,Income Proof - Open Finance Connect,True
APP_002772,CLI_00473,BR_045,20260.82,Denied,Income - Missing Tax Return,2026-07-12,54,46,Self-employed,Mass,20260.82,Income Proof - Request Tax Return,True
APP_002773,CLI_03210,BR_008,5940.44,Approved,,2026-05-22,60,105,Self-employed,Mass,0.0,,
APP_002774,CLI_01382,BR_007,9486.97,Approved,,2026-07-23,73,103,Salaried,Mass,0.0,,
APP_002775,CLI_00838,BR_035,18098.67,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-06-08,18,59,Gig-worker,Mass-Affluent,18098.67,Income Proof - Open Finance Connect,True
APP_002776,CLI_00603,BR_023,17153.78,Approved,,2026-06-12,42,5,Gig-worker,Mass,0.0,,
APP_002777,CLI_01187,BR_008,37714.3,Approved,,2026-05-09,72,98,Gig-worker,Mass,0.0,,
APP_002778,CLI_01482,BR_021,4664.33,Approved,,2026-05-16,22,12,Self-employed,Private,0.0,,
APP_002779,CLI_03273,BR_033,43162.09,Approved,,2026-03-29,72,48,Self-employed,Mass-Affluent,0.0,,
APP_002780,CLI_00232,BR_047,40995.38,Denied,Score - Forgotten Micro-Debt,2026-08-30,69,119,Business Owner,Mass,40995.38,Credit Recovery - Micro-settlement,True
APP_002781,CLI_00328,BR_001,38533.59,Approved,,2026-08-18,57,26,Gig-worker,Mass-Affluent,0.0,,
APP_002782,CLI_00950,BR_012,16159.25,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-18,64,56,Unemployed,Mass,16159.25,Restructuring - Add Co-signer or Increase Term,True
APP_002783,CLI_01887,BR_011,41321.21,Approved,,2026-07-19,30,39,Gig-worker,Mass,0.0,,
APP_002784,CLI_04096,BR_048,9957.3,Approved,,2026-07-23,26,21,Gig-worker,Mass,0.0,,
APP_002785,CLI_02298,BR_030,7096.05,Approved,,2026-07-29,31,88,Gig-worker,Mass-Affluent,0.0,,
APP_002786,CLI_01308,BR_004,3202.86,Denied,Score - Forgotten Micro-Debt,2026-06-28,63,71,Salaried,Mass,3202.86,Credit Recovery - Micro-settlement,True
APP_002787,CLI_00198,BR_034,47026.21,Approved,,2026-08-14,67,40,Unemployed,Mass-Affluent,0.0,,
APP_002788,CLI_04512,BR_023,16092.53,Approved,,2026-05-12,61,19,Gig-worker,Mass,0.0,,
APP_002789,CLI_02780,BR_032,45963.28,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-29,25,111,Unemployed,Mass-Affluent,45963.28,Restructuring - Add Co-signer or Increase Term,True
APP_002790,CLI_03337,BR_003,14358.06,Approved,,2026-06-06,53,61,Salaried,Mass,0.0,,
APP_002791,CLI_01339,BR_028,45470.73,Approved,,2026-03-08,44,32,Self-employed,Mass,0.0,,
APP_002792,CLI_01692,BR_004,45292.52,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-13,40,109,Business Owner,Mass,45292.52,Restructuring - Add Co-signer or Increase Term,True
APP_002793,CLI_00216,BR_050,46260.13,Approved,,2026-04-30,54,74,Business Owner,Mass,0.0,,
APP_002794,CLI_01650,BR_012,25311.52,Approved,,2026-07-01,33,79,Self-employed,Mass,0.0,,
APP_002795,CLI_02863,BR_024,43431.37,Denied,Document Error - Expired or Illegible ID,2026-04-26,31,104,Salaried,Mass,43431.37,Fast Update - Request New ID,True
APP_002796,CLI_00610,BR_033,47587.53,Approved,,2026-06-23,74,67,Unemployed,Mass,0.0,,
APP_002797,CLI_02559,BR_003,16906.23,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-02,61,83,Salaried,Mass,16906.23,Restructuring - Add Co-signer or Increase Term,True
APP_002798,CLI_00918,BR_004,21524.85,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-15,44,53,Gig-worker,Mass,21524.85,Restructuring - Add Co-signer or Increase Term,True
APP_002799,CLI_04253,BR_030,36242.77,Approved,,2026-06-13,22,23,Gig-worker,Mass-Affluent,0.0,,
APP_002800,CLI_00162,BR_006,15717.63,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-07-24,41,112,Self-employed,Mass-Affluent,15717.63,Income Proof - Open Finance Connect,True
APP_002801,CLI_04138,BR_049,37936.66,Approved,,2026-03-09,60,47,Self-employed,Mass,0.0,,
APP_002802,CLI_02812,BR_030,4620.72,Denied,Registry Error - Data Mismatch with Tax Authority,2026-06-23,69,41,Salaried,Mass,4620.72,Fast Update - ID Verification,True
APP_002803,CLI_03422,BR_008,26651.42,Approved,,2026-06-13,53,98,Self-employed,Mass-Affluent,0.0,,
APP_002804,CLI_04216,BR_018,6993.36,Approved,,2026-08-23,51,16,Unemployed,Private,0.0,,
APP_002805,CLI_01099,BR_016,15372.85,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-08-03,43,33,Self-employed,Mass,15372.85,Income Proof - Open Finance Connect,True
APP_002806,CLI_02722,BR_006,13672.64,Approved,,2026-03-31,20,108,Unemployed,Mass,0.0,,
APP_002807,CLI_02709,BR_024,42107.67,Approved,,2026-05-06,21,117,Unemployed,Mass,0.0,,
APP_002808,CLI_00123,BR_028,10482.35,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-19,58,21,Salaried,Mass-Affluent,10482.35,Restructuring - Add Co-signer or Increase Term,True
APP_002809,CLI_02701,BR_032,40613.95,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-01,56,33,Gig-worker,Mass-Affluent,40613.95,Restructuring - Add Co-signer or Increase Term,True
APP_002810,CLI_03254,BR_025,39904.06,Approved,,2026-03-31,69,6,Gig-worker,Private,0.0,,
APP_002811,CLI_03062,BR_028,25445.27,Approved,,2026-04-12,54,89,Salaried,Mass-Affluent,0.0,,
APP_002812,CLI_03962,BR_021,12458.32,Approved,,2026-03-08,66,96,Business Owner,Mass,0.0,,
APP_002813,CLI_00789,BR_008,12117.92,Approved,,2026-07-20,51,83,Self-employed,Mass-Affluent,0.0,,
APP_002814,CLI_00257,BR_036,23781.31,Approved,,2026-06-05,50,78,Salaried,Mass,0.0,,
APP_002815,CLI_04026,BR_009,1431.64,Denied,Score - Disabled Positive Credit Registry,2026-08-24,36,85,Gig-worker,Mass,1431.64,Credit Recovery - BACEN Education Journey,True
APP_002816,CLI_03655,BR_040,27036.19,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-17,30,26,Gig-worker,Mass,27036.19,Restructuring - Add Co-signer or Increase Term,True
APP_002817,CLI_03252,BR_021,47686.2,Approved,,2026-08-07,30,18,Self-employed,Mass,0.0,,
APP_002818,CLI_03590,BR_001,8580.64,Approved,,2026-04-22,68,93,Salaried,Mass,0.0,,
APP_002819,CLI_04776,BR_004,29093.94,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-08-17,66,67,Self-employed,Mass,29093.94,Income Proof - Open Finance Connect,True
APP_002820,CLI_00608,BR_010,48127.16,Approved,,2026-08-16,40,87,Salaried,Mass,0.0,,
APP_002821,CLI_04427,BR_026,43165.58,Denied,Document Error - Expired or Illegible ID,2026-07-09,56,114,Unemployed,Mass,43165.58,Fast Update - Request New ID,True
APP_002822,CLI_03928,BR_040,42668.63,Approved,,2026-04-27,29,23,Salaried,Mass,0.0,,
APP_002823,CLI_02153,BR_003,41270.65,Denied,Document Error - Expired or Illegible ID,2026-08-21,50,85,Salaried,Mass,41270.65,Fast Update - Request New ID,True
APP_002824,CLI_00547,BR_044,16142.16,Approved,,2026-08-04,38,74,Salaried,Premium,0.0,,
APP_002825,CLI_04889,BR_009,44640.22,Denied,Score - Forgotten Micro-Debt,2026-08-25,46,41,Salaried,Mass,44640.22,Credit Recovery - Micro-settlement,True
APP_002826,CLI_01905,BR_032,47125.68,Approved,,2026-05-10,41,18,Salaried,Mass,0.0,,
APP_002827,CLI_01683,BR_003,25293.83,Approved,,2026-04-26,31,61,Gig-worker,Mass-Affluent,0.0,,
APP_002828,CLI_00489,BR_004,18373.98,Approved,,2026-07-25,21,89,Gig-worker,Mass,0.0,,
APP_002829,CLI_01823,BR_006,21297.22,Approved,,2026-04-02,73,48,Salaried,Premium,0.0,,
APP_002830,CLI_03122,BR_009,17376.12,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-06-25,67,5,Gig-worker,Mass,17376.12,Income Proof - Open Finance Connect,True
APP_002831,CLI_03775,BR_026,11408.5,Approved,,2026-07-26,63,88,Salaried,Premium,0.0,,
APP_002832,CLI_03073,BR_002,31303.98,Approved,,2026-05-04,52,73,Gig-worker,Mass,0.0,,
APP_002833,CLI_03453,BR_002,28567.25,Approved,,2026-07-28,35,110,Gig-worker,Private,0.0,,
APP_002834,CLI_00650,BR_050,23666.67,Approved,,2026-04-20,39,36,Salaried,Mass,0.0,,
APP_002835,CLI_00648,BR_021,5696.42,Approved,,2026-05-14,62,111,Salaried,Mass,0.0,,
APP_002836,CLI_00381,BR_022,40047.76,Approved,,2026-03-24,39,100,Salaried,Mass-Affluent,0.0,,
APP_002837,CLI_02067,BR_003,9571.74,Approved,,2026-05-08,44,29,Gig-worker,Mass,0.0,,
APP_002838,CLI_01864,BR_035,6613.54,Approved,,2026-05-14,29,43,Unemployed,Premium,0.0,,
APP_002839,CLI_02291,BR_050,31530.5,Approved,,2026-05-22,53,24,Gig-worker,Mass,0.0,,
APP_002840,CLI_04225,BR_038,20533.57,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-25,61,5,Salaried,Mass,20533.57,Restructuring - Add Co-signer or Increase Term,True
APP_002841,CLI_01200,BR_033,3930.62,Approved,,2026-04-12,68,15,Gig-worker,Mass,0.0,,
APP_002842,CLI_04505,BR_015,18422.85,Approved,,2026-04-07,40,95,Self-employed,Mass,0.0,,
APP_002843,CLI_04888,BR_011,38817.24,Approved,,2026-04-15,39,70,Unemployed,Mass,0.0,,
APP_002844,CLI_02991,BR_010,31147.21,Approved,,2026-06-22,30,82,Gig-worker,Mass,0.0,,
APP_002845,CLI_01108,BR_036,18776.52,Approved,,2026-03-12,50,94,Salaried,Private,0.0,,
APP_002846,CLI_03448,BR_014,10398.43,Approved,,2026-06-05,62,22,Self-employed,Mass-Affluent,0.0,,
APP_002847,CLI_00222,BR_002,31957.99,Denied,Restriction - Historical Default on Central Bank SCR,2026-06-05,36,23,Salaried,Mass,31957.99,Hard Decline - SCR Restriction,False
APP_002848,CLI_01440,BR_045,44490.21,Denied,Score - Forgotten Micro-Debt,2026-06-15,54,94,Salaried,Mass,44490.21,Credit Recovery - Micro-settlement,True
APP_002849,CLI_00618,BR_048,32667.36,Approved,,2026-04-02,22,87,Salaried,Mass,0.0,,
APP_002850,CLI_02571,BR_044,40832.29,Approved,,2026-08-21,53,30,Salaried,Mass-Affluent,0.0,,
APP_002851,CLI_02756,BR_037,26554.86,Approved,,2026-04-27,40,22,Salaried,Mass,0.0,,
APP_002852,CLI_02791,BR_029,36180.58,Approved,,2026-03-13,22,4,Salaried,Mass-Affluent,0.0,,
APP_002853,CLI_03943,BR_035,44915.11,Approved,,2026-06-14,52,16,Salaried,Mass,0.0,,
APP_002854,CLI_03310,BR_020,38885.77,Approved,,2026-03-12,33,87,Gig-worker,Mass,0.0,,
APP_002855,CLI_04055,BR_021,45582.84,Approved,,2026-06-19,20,36,Gig-worker,Mass,0.0,,
APP_002856,CLI_00225,BR_034,22125.84,Approved,,2026-03-25,20,115,Salaried,Mass,0.0,,
APP_002857,CLI_02242,BR_049,45306.79,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-15,52,37,Salaried,Premium,45306.79,Restructuring - Add Co-signer or Increase Term,True
APP_002858,CLI_04153,BR_043,31456.79,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-16,55,53,Salaried,Private,31456.79,Restructuring - Add Co-signer or Increase Term,True
APP_002859,CLI_03697,BR_033,43632.39,Denied,Score - Disabled Positive Credit Registry,2026-08-26,47,31,Gig-worker,Premium,43632.39,Credit Recovery - BACEN Education Journey,True
APP_002860,CLI_03351,BR_019,2929.45,Approved,,2026-04-06,62,70,Salaried,Mass-Affluent,0.0,,
APP_002861,CLI_03828,BR_008,33234.77,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-31,31,26,Salaried,Mass,33234.77,Restructuring - Add Co-signer or Increase Term,True
APP_002862,CLI_01404,BR_031,42550.78,Approved,,2026-06-29,67,114,Gig-worker,Mass,0.0,,
APP_002863,CLI_04213,BR_011,9535.9,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-31,68,90,Salaried,Mass-Affluent,9535.9,Restructuring - Add Co-signer or Increase Term,True
APP_002864,CLI_00410,BR_008,33427.56,Approved,,2026-05-23,67,114,Unemployed,Mass,0.0,,
APP_002865,CLI_01917,BR_025,41422.78,Approved,,2026-08-31,70,106,Self-employed,Mass,0.0,,
APP_002866,CLI_03439,BR_049,15109.52,Approved,,2026-03-11,33,42,Unemployed,Mass,0.0,,
APP_002867,CLI_04068,BR_020,20857.07,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-15,34,94,Salaried,Mass,20857.07,Restructuring - Add Co-signer or Increase Term,True
APP_002868,CLI_02860,BR_038,28906.37,Approved,,2026-07-03,33,32,Self-employed,Mass,0.0,,
APP_002869,CLI_01984,BR_007,26439.22,Approved,,2026-07-20,39,99,Gig-worker,Mass,0.0,,
APP_002870,CLI_02052,BR_013,2920.28,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-13,22,28,Salaried,Mass-Affluent,2920.28,Restructuring - Add Co-signer or Increase Term,True
APP_002871,CLI_03702,BR_039,5834.93,Approved,,2026-07-25,73,1,Gig-worker,Mass-Affluent,0.0,,
APP_002872,CLI_00023,BR_043,5922.86,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-05-17,24,111,Self-employed,Mass,5922.86,Income Proof - Open Finance Connect,True
APP_002873,CLI_02969,BR_010,13851.13,Approved,,2026-08-30,44,23,Gig-worker,Private,0.0,,
APP_002874,CLI_00745,BR_008,13047.34,Approved,,2026-06-11,71,83,Self-employed,Mass-Affluent,0.0,,
APP_002875,CLI_00602,BR_042,37368.9,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-14,29,118,Salaried,Mass,37368.9,Restructuring - Add Co-signer or Increase Term,True
APP_002876,CLI_03036,BR_043,29064.47,Approved,,2026-04-03,65,75,Gig-worker,Mass,0.0,,
APP_002877,CLI_01843,BR_020,38434.83,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-13,52,111,Salaried,Mass-Affluent,38434.83,Restructuring - Add Co-signer or Increase Term,True
APP_002878,CLI_02675,BR_017,4424.91,Approved,,2026-08-23,72,70,Salaried,Premium,0.0,,
APP_002879,CLI_04177,BR_011,24775.5,Approved,,2026-04-18,23,54,Gig-worker,Mass-Affluent,0.0,,
APP_002880,CLI_02663,BR_016,16865.0,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-03-07,53,36,Self-employed,Mass,16865.0,Income Proof - Open Finance Connect,True
APP_002881,CLI_00483,BR_037,42647.03,Approved,,2026-06-13,36,110,Salaried,Mass-Affluent,0.0,,
APP_002882,CLI_04037,BR_042,35681.67,Approved,,2026-07-01,56,6,Self-employed,Premium,0.0,,
APP_002883,CLI_02640,BR_032,43593.67,Denied,Score - Disabled Positive Credit Registry,2026-08-09,26,99,Self-employed,Mass,43593.67,Credit Recovery - BACEN Education Journey,True
APP_002884,CLI_03312,BR_026,3274.93,Approved,,2026-05-31,69,75,Self-employed,Premium,0.0,,
APP_002885,CLI_04129,BR_037,36320.35,Approved,,2026-07-04,18,93,Self-employed,Mass-Affluent,0.0,,
APP_002886,CLI_04376,BR_009,27460.41,Approved,,2026-08-22,18,118,Salaried,Mass,0.0,,
APP_002887,CLI_03826,BR_035,41425.0,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-14,69,26,Gig-worker,Mass-Affluent,41425.0,Restructuring - Add Co-signer or Increase Term,True
APP_002888,CLI_02200,BR_003,25850.87,Approved,,2026-04-29,39,2,Business Owner,Mass,0.0,,
APP_002889,CLI_01683,BR_031,27470.24,Denied,Income - Missing Tax Return,2026-05-08,31,61,Gig-worker,Mass-Affluent,27470.24,Income Proof - Request Tax Return,True
APP_002890,CLI_04797,BR_042,3536.6,Denied,Score - Forgotten Micro-Debt,2026-03-27,71,77,Salaried,Mass-Affluent,3536.6,Credit Recovery - Micro-settlement,True
APP_002891,CLI_03609,BR_007,33757.62,Approved,,2026-06-19,57,74,Gig-worker,Private,0.0,,
APP_002892,CLI_01019,BR_002,14383.85,Approved,,2026-03-10,51,25,Gig-worker,Mass-Affluent,0.0,,
APP_002893,CLI_04761,BR_025,1965.0,Denied,Score - Forgotten Micro-Debt,2026-07-22,27,34,Salaried,Mass,1965.0,Credit Recovery - Micro-settlement,True
APP_002894,CLI_02971,BR_040,4255.42,Approved,,2026-05-21,39,64,Salaried,Premium,0.0,,
APP_002895,CLI_01312,BR_012,47906.99,Approved,,2026-08-25,74,16,Salaried,Premium,0.0,,
APP_002896,CLI_01419,BR_030,17957.79,Denied,Registry Error - Data Mismatch with Tax Authority,2026-05-30,63,28,Salaried,Mass,17957.79,Fast Update - ID Verification,True
APP_002897,CLI_02501,BR_030,43535.71,Denied,Document Error - Expired or Illegible ID,2026-05-08,41,42,Salaried,Mass-Affluent,43535.71,Fast Update - Request New ID,True
APP_002898,CLI_02668,BR_029,48024.18,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-19,22,1,Salaried,Mass-Affluent,48024.18,Restructuring - Add Co-signer or Increase Term,True
APP_002899,CLI_01387,BR_041,47220.09,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-11,66,42,Unemployed,Mass,47220.09,Restructuring - Add Co-signer or Increase Term,True
